order_id,order_date,ship_date,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,ship_mode,quantity,unit_price,discount,sales,cost,profit,payment_status,order_status,calculated_sales,sales_mismatch
ORD-2024-10679,2024-11-24,2024-12-01,CUST-1674,Kabir Singh,Corporate,South,Karnataka,Bengaluru,Furniture,Tables,Prime Tables 123,Second Class,9,2763.61,0.15,21141.62,11676.33,9465.29,Paid,Completed,21141.62,False
ORD-2025-10680,2025-08-16,2025-08-23,CUST-2897,Rohan Mehta,Corporate,North,Punjab,Ludhiana,Technology,Copiers,Smart Copiers 579,Same Day,4,1410.57,0.0,5360.17,3881.51,1478.66,Refunded,Cancelled,5642.28,True
ORD-2024-10681,2024-05-29,2024-06-05,CUST-1136,Kabir Singh,Corporate,South,Tamil Nadu,Chennai,Technology,Accessories,Eco Accessories 658,First Class,4,3700.24,0.0,14800.96,12048.39,2752.57,Paid,Completed,14800.96,False
ORD-2024-10682,2024-07-04,2024-07-10,CUST-1376,Vikram Iyer,Corporate,North,Delhi,New Delhi,Furniture,Tables,Smart Tables 777,Second Class,5,1200.27,0.0,6001.35,4182.99,1818.36,Paid,Cancelled,6001.35,False
ORD-2025-10683,2025-02-05,2025-02-05,CUST-1553,ananya rao,Corporate,North,Haryana,Gurugram,Office Supplies,Storage,Eco Storage 861,Same Day,3,2590.78,0.0,7383.72,4113.66,3270.06,Paid,Completed,7772.34,True
ORD-2025-10684,2025-07-20,2025-07-24,CUST-5704,Arjun Bose,Small Business,South,Telangana,Hyderabad,Furniture,Furnishings,Eco Furnishings 875,Second Class,6,1646.45,0.2,7902.96,5512.03,2390.93,Refunded,Cancelled,7902.96,False
ORD-2025-10685,2025-07-21,2025-07-21,CUST-6738,Isha Nair,Home Office,South,Tamil Nadu,Chennai,Furniture,Bookcases,Prime Bookcases 784,First Class,7,4396.65,0.2,24621.24,17155.48,7465.76,Refunded,Cancelled,24621.24,False
ORD-2025-10686,2025-10-01,2025-10-03,CUST-2586,Neha Gupta,Corporate,West,Goa,Panaji,Office Supplies,Art,Classic Art 380,Standard Class,9,818.15,0.25,6627.01,5606.79,1020.22,Failed,Cancelled,5522.51,True
ORD-2024-10687,2024-03-25,2024-04-02,CUST-3127,Sneha Kapoor,Home Office,South,Tamil Nadu,Chennai,Technology,Copiers,Pro Copiers 502,Standard Class,2,2349.13,0.0,4698.26,2654.92,2043.34,Paid,Completed,4698.26,False
ORD-2025-10688,2025-10-08,2025-10-13,CUST-9347,Mira Das,Home Office,North,Punjab,Ludhiana,Furniture,Tables,Prime Tables 604,First Class,4,172.05,0.0,688.2,497.68,190.52,Failed,Cancelled,688.2,False
ORD-2025-10689,2025-02-26,2025-02-27,CUST-8575,Neha Gupta,Home Office,North,Haryana,Gurugram,Office Supplies,Art,Basic Art 798,Second Class,6,3037.66,0.15,15492.07,12581.23,2910.84,Paid,Completed,15492.07,False
ORD-2024-10690,2024-10-05,2024-10-06,CUST-4382,Rohan Mehta,Small Business,North,Punjab,Ludhiana,Furniture,Tables,Elite Tables 717,Standard Class,9,489.58,0.15,3745.29,2302.65,1442.64,Failed,Cancelled,3745.29,False
ORD-2024-10691,2024-09-11,2024-09-15,CUST-6815,Sneha Kapoor,Corporate,South,Tamil Nadu,Chennai,Office Supplies,Art,Max Art 725,Standard Class,4,865.63,0.0,3462.52,2797.29,665.23,Failed,Returned,3462.52,False
ORD-2024-10692,2024-12-15,2024-12-16,CUST-7309,Rohan Mehta,Consumer,East,Odisha,Bhubaneswar,Technology,Copiers,Smart Copiers 456,Second Class,6,1538.1,0.05,8767.17,5098.2,3668.97,Paid,Completed,8767.17,False
ORD-2025-10693,2025-10-05,2025-10-10,CUST-9531,Isha Nair,Corporate,South,Karnataka,Bengaluru,Furniture,Furnishings,Prime Furnishings 883,Second Class,4,2365.68,0.1,8516.45,5903.81,2612.64,Paid,Completed,8516.45,False
ORD-2025-10694,2025-04-03,2025-04-11,CUST-6032,Arjun Bose,Consumer,South,Tamil Nadu,Chennai,Furniture,Bookcases,Smart Bookcases 828,Second Class,3,4149.77,0.05,11826.84,8035.96,3790.88,Paid,Completed,11826.84,False
ORD-2025-10695,2025-08-01,2025-08-09,CUST-8025,Isha Nair,Consumer,South,Andhra Pradesh,Vijayawada,Office Supplies,Storage,Classic Storage 291,First Class,5,2736.24,0.15,11629.02,9627.21,2001.81,Paid,Completed,11629.02,False
ORD-2024-10696,2024-07-01,2024-07-01,CUST-6257,Aarav Sharma,Consumer,West,Madhya Pradesh,Indore,Technology,Machines,Prime Machines 102,Standard Class,4,257.39,0.0,1029.56,626.33,403.23,Paid,Completed,1029.56,False
ORD-2025-10697,2025-09-22,2025-09-25,CUST-7812,Isha Nair,Small Business,South,Kerala,Kochi,Technology,Phones,Classic Phones 842,Unknown,4,1178.84,0.25,3536.52,2102.41,1363.28,Paid,Completed,3536.52,False
ORD-2025-10698,2025-03-01,2025-03-07,CUST-6205,Arjun Bose,Corporate,South,Andhra Pradesh,Vijayawada,Office Supplies,Labels,Max Labels 970,First Class,7,567.15,0.0,2977.54,1849.3,1128.24,Refunded,Returned,3970.05,True
ORD-2024-10699,2024-09-14,2024-09-14,CUST-5357,Mira Das,Corporate,North,Rajasthan,Jaipur,Technology,Machines,Classic Machines 648,Standard Class,8,4081.66,0.15,28208.1,23751.91,4003.38,Paid,Returned,27755.29,True
ORD-2024-10700,2024-06-11,2024-06-11,CUST-9802,Arjun Bose,Small Business,South,Karnataka,Bengaluru,Furniture,Bookcases,Max Bookcases 565,Standard Class,9,1400.11,0.25,9450.74,7798.56,1652.18,Paid,Completed,9450.74,False
ORD-2024-10701,2024-09-18,2024-09-21,CUST-5646,Neha Gupta,Corporate,East,West Bengal,Kolkata,Technology,Machines,Basic Machines 220,Standard Class,3,3055.9,0.15,7792.55,4691.73,3100.82,Paid,Completed,7792.54,False
ORD-2024-10702,2024-04-30,2024-05-04,CUST-7171,Rohan Mehta,Small Business,West,Gujarat,Ahmedabad,Office Supplies,Art,Pro Art 151,Same Day,7,1224.94,0.0,8574.58,6685.81,1888.77,Paid,Returned,8574.58,False
ORD-2025-10703,2025-02-02,2025-02-06,CUST-5231,Karan Malhotra,Small Business,West,Rajasthan,Udaipur,Furniture,Tables,Pro Tables 980,Second Class,3,997.34,0.1,2692.82,1820.08,872.74,Paid,Completed,2692.82,False
ORD-2024-10704,2024-10-19,2024-10-20,CUST-8734,Aditi Sen,Corporate,North,Rajasthan,Jaipur,Furniture,Tables,Classic Tables 997,First Class,1,1150.03,0.1,1035.03,854.35,180.68,Paid,Completed,1035.03,False
ORD-2024-10705,2024-03-13,2024-03-20,CUST-4916,Priya Menon,Home Office,South,Tamil Nadu,Chennai,Furniture,Bookcases,Max Bookcases 738,Unknown,1,2825.63,0.15,2401.79,1820.34,581.45,Paid,Completed,2401.79,False
ORD-2024-10706,2024-09-08,2024-09-14,CUST-3289,Rohan Mehta,Consumer,North,Rajasthan,Jaipur,Office Supplies,Binders,Max Binders 411,Standard Class,5,3371.75,0.05,16015.81,11352.38,4663.43,Paid,Completed,16015.81,False
ORD-2024-10707,2024-06-24,2024-06-28,CUST-4928,Isha Nair,Small Business,East,Odisha,Bhubaneswar,Office Supplies,Paper,Max Paper 343,Same Day,1,2112.75,0.1,1901.48,1354.28,547.2,Paid,Completed,1901.48,False
ORD-2025-10708,2025-06-24,2025-06-26,CUST-4902,Vikram Iyer,Consumer,North,Rajasthan,Jaipur,Technology,Accessories,Pro Accessories 485,Same Day,5,3722.66,0.25,16751.97,11678.32,5073.65,Paid,Completed,13959.97,True
ORD-2025-10709,2025-03-20,2025-03-26,CUST-6504,Sneha Kapoor,Consumer,East,Assam,Guwahati,Furniture,Bookcases,Elite Bookcases 113,First Class,4,4357.66,0.05,16559.11,13233.79,3325.32,Paid,Completed,16559.11,False
ORD-2025-10710,2025-01-19,2025-01-23,CUST-8036,Kabir Singh,Home Office,North,Punjab,Ludhiana,Technology,Phones,Eco Phones 787,Same Day,7,1363.04,0.15,8110.09,6417.32,1692.77,Paid,Cancelled,8110.09,False
ORD-2024-10711,2024-07-12,2024-07-19,CUST-7199,Vikram Iyer,Corporate,North,Punjab,Ludhiana,Office Supplies,Art,Smart Art 279,Second Class,5,1559.16,0.05,7406.01,5941.74,1464.27,Paid,Completed,7406.01,False
ORD-2025-10712,2025-02-02,2025-02-02,CUST-6176,Kabir Singh,Corporate,East,West Bengal,Kolkata,Technology,Machines,Basic Machines 172,First Class,1,4326.75,0.05,4110.41,2394.14,1716.27,Pending,Returned,4110.41,False
ORD-2024-10713,2024-02-10,2024-02-18,CUST-5127,Isha Nair,Home Office,West,Madhya Pradesh,Indore,Furniture,Chairs,Smart Chairs 259,First Class,7,1382.86,0.0,9680.02,6876.66,2803.36,Paid,Completed,9680.02,False
ORD-2025-10714,2025-06-06,2025-06-10,CUST-2548,Mira Das,Consumer,West,Rajasthan,Udaipur,Technology,Machines,Pro Machines 987,Second Class,1,289.97,0.25,217.48,132.13,85.35,Paid,Completed,217.48,False
ORD-2025-10715,2025-03-22,2025-03-23,CUST-9902,Karan Malhotra,Home Office,North,Delhi,New Delhi,Technology,Copiers,Pro Copiers 206,Standard Class,9,2075.02,0.0,18675.18,13974.7,4700.48,Paid,Completed,18675.18,False
ORD-2025-10716,2025-08-22,2025-08-27,CUST-7446,Priya Menon,Consumer,North,Haryana,Gurugram,Furniture,Chairs,Max Chairs 372,Second Class,7,2843.09,0.0,19901.63,15492.03,4409.6,Refunded,Cancelled,19901.63,False
ORD-2025-10717,2025-08-26,2025-08-31,CUST-7540,Diya Patel,Small Business,North,Haryana,Gurugram,Technology,Phones,Basic Phones 496,First Class,1,3388.02,0.15,2879.82,1824.88,1054.94,Paid,Completed,2879.82,False
ORD-2025-10718,2025-10-12,2025-10-15,CUST-8351,Kabir Singh,Small Business,North,Haryana,Gurugram,Technology,Machines,Prime Machines 612,Standard Class,9,2598.92,0.2,18712.22,11852.22,6860.0,Pending,Cancelled,18712.22,False
ORD-2024-10719,2024-09-06,2024-09-09,CUST-3918,Mira Das,Consumer,West,Maharashtra,Mumbai,Office Supplies,Art,Smart Art 866,Same Day,3,1972.27,0.2,4733.45,3672.32,1061.13,Paid,Completed,4733.45,False
ORD-2025-10720,2025-09-08,2025-09-09,CUST-3190,Kabir Singh,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Art,Pro Art 447,Same Day,2,2372.41,0.2,3795.86,2264.92,1530.94,Paid,Completed,3795.86,False
ORD-2024-10721,2024-07-16,2024-07-16,CUST-1991,Aditi Sen,Home Office,West,Madhya Pradesh,Indore,Technology,Copiers,Smart Copiers 196,Same Day,4,4479.92,0.15,15231.73,12451.46,2780.27,Paid,Completed,15231.73,False
ORD-2025-10722,2025-06-19,2025-06-23,CUST-7606,Sneha Kapoor,Consumer,South,Karnataka,Bengaluru,Technology,Copiers,Pro Copiers 532,First Class,5,2729.95,0.0,13649.75,10288.03,3361.72,Paid,Completed,13649.75,False
ORD-2024-10723,2024-10-07,2024-10-10,CUST-8844,Vikram Iyer,Consumer,East,West Bengal,Kolkata,Furniture,Chairs,Eco Chairs 442,Second Class,9,481.51,0.0,4333.59,2533.59,1800.0,Refunded,Cancelled,4333.59,False
ORD-2025-10724,2025-10-06,2025-10-13,CUST-4335,Kabir Singh,Home Office,East,Jharkhand,Ranchi,Technology,Accessories,Eco Accessories 364,Standard Class,6,2391.93,0.05,13634.0,9589.81,4044.19,Failed,Returned,13634.0,False
ORD-2024-10725,2024-02-10,2024-02-16,CUST-5891,Karan Malhotra,Consumer,West,Goa,Panaji,Furniture,Furnishings,Elite Furnishings 921,Second Class,3,253.43,0.0,760.29,497.77,262.52,Paid,Completed,760.29,False
ORD-2025-10726,2025-10-05,2025-10-12,CUST-6371,Priya Menon,Corporate,South,Karnataka,Bengaluru,Furniture,Tables,Max Tables 309,Second Class,7,2134.73,0.0,14943.11,8521.5,6421.61,Paid,Completed,14943.11,False
ORD-2024-10727,2024-01-17,2024-01-23,CUST-6655,Kabir Singh,Home Office,West,Gujarat,Ahmedabad,Technology,Phones,Pro Phones 857,Standard Class,5,2018.0,0.2,8072.0,5379.22,2692.78,Pending,Returned,8072.0,False
ORD-2024-10728,2024-10-13,2024-10-13,CUST-6492,Aarav Sharma,Small Business,East,Assam,Guwahati,Technology,Accessories,Max Accessories 567,Second Class,8,3730.66,0.05,28353.02,19257.85,9095.17,Paid,Completed,28353.02,False
ORD-2024-10729,2024-01-04,2024-01-07,CUST-1154,Sneha Kapoor,Small Business,South,Karnataka,Bengaluru,Technology,Machines,Max Machines 200,First Class,1,2363.02,0.15,2008.57,1194.83,813.74,Paid,Completed,2008.57,False
ORD-2025-10730,2025-05-17,2025-05-25,CUST-8713,Ananya Rao,Corporate,South,Tamil Nadu,Chennai,Technology,Machines,Pro Machines 563,Same Day,6,1810.63,0.15,9234.21,5516.52,3717.69,Paid,Completed,9234.21,False
ORD-2025-10731,2025-06-19,2025-06-24,CUST-6765,Arjun Bose,Consumer,East,West Bengal,Kolkata,Office Supplies,Art,Elite Art 696,Second Class,4,782.01,0.15,2658.83,2226.97,431.86,Refunded,Returned,2658.83,False
ORD-2024-10732,2024-03-17,2024-03-19,CUST-6849,Ananya Rao,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Binders,Eco Binders 178,First Class,4,4376.68,0.1,15756.05,10245.44,5510.61,Paid,Completed,15756.05,False
ORD-2024-10733,2024-11-28,2024-12-06,CUST-4973,Arjun Bose,Small Business,North,Punjab,Ludhiana,Technology,Phones,Max Phones 678,Standard Class,6,2464.63,0.0,14787.78,8596.65,6191.13,Paid,Completed,14787.78,False
ORD-2024-10734,2024-06-21,2024-06-28,CUST-2394,Aarav Sharma,Home Office,North,Rajasthan,Jaipur,Furniture,Furnishings,Classic Furnishings 582,First Class,9,2797.96,0.0,25181.64,15337.9,9843.74,Paid,Completed,25181.64,False
ORD-2024-10735,2024-08-24,2024-08-24,CUST-5406,Ananya Rao,Small Business,North,Rajasthan,Jaipur,Technology,Accessories,Classic Accessories 981,First Class,4,2761.86,0.2,8837.95,6157.27,2680.68,Paid,Completed,8837.95,False
ORD-2024-10736,2024-08-11,2024-08-19,CUST-1963,Mira Das,Consumer,West,Maharashtra,Mumbai,Furniture,Tables,Classic Tables 534,Standard Class,6,1515.79,0.2,7275.79,6152.87,1122.92,Paid,Completed,7275.79,False
ORD-2024-10737,2024-12-06,2024-12-09,CUST-9017,Aditi Sen,Consumer,West,Maharashtra,Mumbai,Furniture,Chairs,Pro Chairs 383,Second Class,9,290.75,0.1,2355.08,1350.03,1005.05,Paid,Completed,2355.08,False
ORD-2024-10738,2024-02-10,2024-02-10,CUST-7967,Isha Nair,Home Office,West,Maharashtra,Mumbai,Furniture,Chairs,Max Chairs 845,Same Day,6,601.52,0.0,3609.12,2645.5,963.62,Paid,Completed,3609.12,False
ORD-2025-10739,2025-02-20,2025-02-22,CUST-5334,Priya Menon,Corporate,South,Kerala,Kochi,Office Supplies,Paper,Prime Paper 307,First Class,1,2188.19,0.0,2188.19,1298.84,889.35,Paid,Completed,2188.19,False
ORD-2024-10740,2024-12-03,2024-12-10,CUST-5846,Neha Gupta,Corporate,North,Rajasthan,Jaipur,Technology,Phones,Basic Phones 859,Standard Class,5,2393.86,0.05,11370.84,7469.58,3901.26,Paid,Completed,11370.84,False
ORD-2024-10741,2024-04-02,2024-04-02,CUST-7932,Sneha Kapoor,Small Business,West,Maharashtra,Mumbai,Furniture,Chairs,Eco Chairs 883,First Class,4,2583.0,0.1,9298.8,6548.5,2750.3,Paid,Completed,9298.8,False
ORD-2025-10742,2025-04-23,2025-04-25,CUST-3285,Isha Nair,Home Office,South,Tamil Nadu,Chennai,Furniture,Chairs,Max Chairs 706,Second Class,3,2951.12,0.0,7082.69,5596.34,1486.35,Paid,Cancelled,8853.36,True
ORD-2024-10743,2024-10-15,2024-10-22,CUST-6368,Karan Malhotra,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Paper,Prime Paper 768,Standard Class,4,2260.95,0.0,9043.8,5913.38,3130.42,Paid,Completed,9043.8,False
ORD-2025-10744,2025-02-12,2025-02-14,CUST-6231,Sneha Kapoor,Consumer,North,Uttar Pradesh,Noida,Office Supplies,Art,Basic Art 764,Standard Class,6,491.4,0.25,2211.3,1735.64,475.66,Paid,Completed,2211.3,False
ORD-2025-10745,2025-08-17,2025-08-20,CUST-2021,Mira Das,Home Office,North,Punjab,Ludhiana,Office Supplies,Binders,Prime Binders 181,First Class,5,2701.89,0.1,12158.5,10260.07,1898.43,Paid,Cancelled,12158.5,False
ORD-2024-10746,2024-10-24,2024-10-28,CUST-1493,Mira Das,Small Business,East,Assam,Guwahati,Technology,Copiers,Max Copiers 866,Standard Class,3,723.59,0.2,1736.62,1059.52,677.1,Paid,Completed,1736.62,False
ORD-2025-10747,2025-01-04,2025-01-10,CUST-2314,Aarav Sharma,Home Office,East,West Bengal,Kolkata,Office Supplies,Paper,Pro Paper 662,Standard Class,4,2583.19,0.2,8266.21,6236.32,2029.89,Paid,Completed,8266.21,False
ORD-2024-10748,2024-05-01,2024-05-07,CUST-8416,Isha Nair,Home Office,East,Odisha,Bhubaneswar,Office Supplies,Paper,Classic Paper 388,Same Day,8,1473.83,0.15,10022.04,5576.98,4445.06,Paid,Completed,10022.04,False
ORD-2024-10749,2024-05-30,2024-05-30,CUST-3103,Diya Patel,Home Office,North,Haryana,Gurugram,Technology,Phones,Pro Phones 765,Second Class,1,3848.04,0.25,2886.03,2064.83,821.2,Paid,Completed,2886.03,False
ORD-2024-10750,2024-03-21,2024-03-25,CUST-4457,Aditi Sen,Home Office,East,Assam,Guwahati,Technology,Machines,Classic Machines 543,Standard Class,1,1716.7,0.15,1459.19,1055.79,403.4,Paid,Completed,1459.2,False
ORD-2025-10751,2025-06-02,2025-06-02,CUST-7036,Aarav Sharma,Home Office,South,Telangana,Hyderabad,Technology,Accessories,Max Accessories 291,First Class,8,3925.93,0.15,26696.32,22724.52,3971.8,Paid,Completed,26696.32,False
ORD-2025-10752,2025-07-18,2025-07-19,CUST-8512,Priya Menon,Home Office,North,Uttar Pradesh,Noida,Technology,Machines,Eco Machines 414,Unknown,3,2963.25,0.05,8445.26,6937.6,1507.66,Paid,Completed,8445.26,False
ORD-2024-10753,2024-03-24,2024-03-27,CUST-6345,Aditi Sen,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Storage,Basic Storage 273,First Class,5,2465.22,0.05,11709.79,8372.29,3337.5,Paid,Completed,11709.79,False
ORD-2024-10754,2024-08-11,2024-08-10,CUST-4505,Aditi Sen,Corporate,North,Delhi,New Delhi,Furniture,Furnishings,Elite Furnishings 588,Second Class,3,1017.22,0.15,2593.91,1848.48,745.43,Failed,Returned,2593.91,False
ORD-2025-10755,2025-06-04,2025-06-04,CUST-7960,Neha Gupta,Corporate,South,Kerala,Kochi,Office Supplies,Storage,Elite Storage 857,Standard Class,4,891.34,0.25,2674.02,2207.57,466.45,Paid,Completed,2674.02,False
ORD-2025-10756,2025-07-20,2025-07-24,CUST-3365,Priya Menon,Home Office,West,Madhya Pradesh,Indore,Office Supplies,Storage,Prime Storage 183,Second Class,5,2481.74,0.2,9926.96,7994.98,1931.98,Paid,Completed,9926.96,False
ORD-2024-10757,2024-10-27,2024-11-01,CUST-1557,Rohan Mehta,Consumer,North,Rajasthan,Jaipur,Technology,Accessories,Smart Accessories 362,Same Day,7,2177.1,0.2,12191.76,10457.49,1734.27,Paid,Returned,12191.76,False
ORD-2025-10758,2025-08-01,2025-08-03,CUST-3058,Aditi Sen,Small Business,South,Kerala,Kochi,Furniture,Bookcases,Classic Bookcases 310,Standard Class,3,1904.78,0.25,4285.76,2386.33,1899.43,Failed,Cancelled,4285.76,False
ORD-2024-10759,2024-05-02,2024-05-10,CUST-6076,Aarav Sharma,Small Business,South,Karnataka,Bengaluru,Furniture,Chairs,Prime Chairs 721,Standard Class,1,4166.91,0.0,4166.91,3412.63,754.28,Paid,Completed,4166.91,False
ORD-2024-10760,2024-07-19,2024-07-26,CUST-2098,Arjun Bose,Home Office,South,Karnataka,Bengaluru,Furniture,Tables,Prime Tables 797,Second Class,5,3986.01,0.25,14947.54,9438.46,5509.08,Paid,Completed,14947.54,False
ORD-2024-10761,2024-08-28,2024-09-02,CUST-7193,Aditi Sen,Home Office,East,Assam,Guwahati,Office Supplies,Art,Max Art 926,Second Class,4,3365.53,0.0,13462.12,7600.63,5861.49,Pending,Returned,13462.12,False
ORD-2025-10762,2025-08-27,2025-08-31,CUST-8948,Isha Nair,Consumer,South,Karnataka,Bengaluru,Technology,Machines,Max Machines 364,First Class,3,2489.12,0.0,7467.36,5010.61,2456.75,Paid,Completed,7467.36,False
ORD-2024-10763,2024-01-01,2024-01-05,CUST-6921,Diya Patel,Corporate,West,Madhya Pradesh,Indore,Technology,Machines,Classic Machines 122,Second Class,2,3694.12,0.2,5910.59,4775.44,1135.15,Refunded,Returned,5910.59,False
ORD-2025-10764,2025-08-23,2025-08-25,CUST-4086,Diya Patel,Consumer,North,Rajasthan,Jaipur,Furniture,Furnishings,Elite Furnishings 169,Same Day,6,2742.48,0.0,16454.88,12081.54,4373.34,Paid,Completed,16454.88,False
ORD-2025-10765,2025-04-13,2025-04-13,CUST-5174,Priya Menon,Corporate,South,Kerala,Kochi,Furniture,Bookcases,Pro Bookcases 615,First Class,6,4414.0,0.05,25159.8,21606.83,3552.97,Paid,Completed,25159.8,False
ORD-2025-10766,2025-06-29,2025-07-03,CUST-8747,Vikram Iyer,Corporate,East,Jharkhand,Ranchi,Office Supplies,Labels,Max Labels 136,First Class,3,608.14,0.0,1824.42,1214.87,609.55,Paid,Completed,1824.42,False
ORD-2024-10767,2024-09-17,2024-09-24,CUST-3156,Mira Das,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Art,Prime Art 380,Second Class,9,2307.96,0.2,16617.31,9195.73,7421.58,Paid,Cancelled,16617.31,False
ORD-2024-10768,2024-05-03,2024-05-06,CUST-2043,Ananya Rao,Home Office,North,Uttar Pradesh,Noida,Office Supplies,Binders,Classic Binders 234,Standard Class,1,1244.58,0.25,933.43,583.09,350.34,Paid,Completed,933.44,False
ORD-2025-10769,2025-04-02,2025-04-04,CUST-8808,Sneha Kapoor,Home Office,East,Jharkhand,Ranchi,Office Supplies,Paper,Classic Paper 280,Same Day,5,3234.24,0.1,14554.08,11166.84,3387.24,Paid,Completed,14554.08,False
ORD-2024-10770,2024-05-11,2024-05-13,CUST-1293,Priya Menon,Home Office,West,Goa,Panaji,Furniture,Bookcases,Classic Bookcases 922,Same Day,3,3612.75,0.25,8128.69,5071.66,3057.03,Paid,Completed,8128.69,False
ORD-2024-10771,2024-02-15,2024-02-17,CUST-8384,Neha Gupta,Consumer,North,Uttar Pradesh,Noida,Technology,Copiers,Eco Copiers 396,First Class,4,863.0,0.0,3106.8,2376.62,730.18,Paid,Completed,3452.0,True
ORD-2024-10772,2024-07-12,2024-07-14,CUST-7861,Ananya Rao,Consumer,North,Haryana,Gurugram,Technology,Machines,Basic Machines 401,Second Class,4,2131.41,0.0,6394.23,3520.69,2873.54,Paid,Completed,8525.64,True
ORD-2025-10773,2025-07-15,2025-07-19,CUST-8422,Diya Patel,Consumer,South,Tamil Nadu,Chennai,Furniture,Chairs,Basic Chairs 279,Same Day,1,3903.22,0.05,3708.06,2760.29,947.77,Pending,Cancelled,3708.06,False
ORD-2025-10774,2025-02-21,2025-02-21,CUST-4766,Karan Malhotra,Home Office,West,Gujarat,Ahmedabad,Technology,Phones,Basic Phones 753,Unknown,4,2945.07,0.2,9424.22,6178.92,3245.3,Paid,Completed,9424.22,False
ORD-2025-10775,2025-08-07,2025-08-07,CUST-1182,Kabir Singh,Consumer,West,Rajasthan,Udaipur,Technology,Machines,Smart Machines 789,Unknown,9,1076.75,0.2,7752.6,4689.3,3063.3,Paid,Completed,7752.6,False
ORD-2024-10776,2024-04-14,2024-04-22,CUST-4461,Arjun Bose,Consumer,North,Haryana,Gurugram,Technology,Accessories,Elite Accessories 312,Standard Class,8,3956.12,0.25,23736.72,13890.9,9845.82,Paid,Completed,23736.72,False
ORD-2025-10777,2025-06-08,2025-06-13,CUST-9690,Aditi Sen,Small Business,North,Rajasthan,Jaipur,Technology,Copiers,Eco Copiers 528,Second Class,7,3857.13,0.0,26999.91,17815.98,9183.93,Paid,Completed,26999.91,False
ORD-2024-10778,2024-02-04,2024-02-06,CUST-6879,Kabir Singh,Small Business,West,Madhya Pradesh,Indore,Technology,Accessories,Elite Accessories 226,Second Class,4,1489.74,0.15,5065.12,3530.12,1535.0,Failed,Cancelled,5065.12,False
ORD-2024-10779,2024-07-24,2024-07-24,CUST-4714,Karan Malhotra,Small Business,North,Haryana,Gurugram,Technology,Copiers,Pro Copiers 298,Second Class,4,1676.88,0.0,6707.52,5672.57,1034.95,Paid,Completed,6707.52,False
ORD-2024-10780,2024-01-15,2024-01-20,CUST-7547,Priya Menon,Small Business,South,Andhra Pradesh,Vijayawada,Furniture,Chairs,Prime Chairs 331,Standard Class,4,3153.54,0.05,11983.45,8572.9,3410.55,Paid,Completed,11983.45,False
ORD-2024-10781,2024-08-04,2024-08-10,CUST-3288,Diya Patel,Small Business,West,Rajasthan,Udaipur,Furniture,Chairs,Classic Chairs 798,Same Day,4,426.43,0.2,1364.58,978.16,386.42,Paid,Completed,1364.58,False
ORD-2024-10782,2024-02-02,2024-02-10,CUST-8597,Karan Malhotra,Home Office,West,Rajasthan,Udaipur,Office Supplies,Labels,Classic Labels 204,First Class,3,383.4,0.25,862.65,603.73,258.92,Pending,Returned,862.65,False
ORD-2025-10783,2025-03-14,2025-03-22,CUST-9085,Mira Das,Corporate,East,West Bengal,Kolkata,Technology,Copiers,Basic Copiers 254,Standard Class,2,669.63,0.15,1138.37,797.34,341.03,Paid,Completed,1138.37,False
ORD-2024-10784,2024-06-07,2024-06-07,CUST-7746,Aarav Sharma,Small Business,East,Bihar,Patna,Office Supplies,Art,Basic Art 709,Second Class,1,2581.93,0.05,2452.83,1906.7,546.13,Paid,Completed,2452.83,False
ORD-2025-10785,2025-10-04,2025-10-05,CUST-3119,Priya Menon,Corporate,North,Punjab,Ludhiana,Technology,Copiers,Max Copiers 551,First Class,4,418.18,0.05,1589.08,1084.66,504.42,Paid,Completed,1589.08,False
ORD-2024-10786,2024-05-23,2024-05-29,CUST-7518,Diya Patel,Small Business,North,Haryana,Gurugram,Office Supplies,Storage,Eco Storage 183,Same Day,2,3012.94,0.25,4519.41,3504.16,1275.55,Failed,Cancelled,4519.41,False
ORD-2025-10787,2025-07-06,2025-07-08,CUST-1343,Ananya Rao,Corporate,North,Rajasthan,Jaipur,Furniture,Furnishings,Pro Furnishings 233,Unknown,4,715.45,0.05,2718.71,2065.05,653.66,Refunded,Returned,2718.71,False
ORD-2024-10788,2024-09-12,2024-09-18,CUST-7548,Ananya Rao,Home Office,East,Bihar,Patna,Office Supplies,Paper,Prime Paper 878,Second Class,2,3718.77,0.05,7065.66,4915.27,2150.39,Paid,Completed,7065.66,False
ORD-2024-10789,2024-08-01,2024-08-02,CUST-3631,Isha Nair,Corporate,North,Uttar Pradesh,Noida,Furniture,Chairs,Smart Chairs 353,Standard Class,8,2487.64,0.1,17911.01,11546.05,6364.96,Failed,Returned,17911.01,False
ORD-2025-10790,2025-03-07,2025-03-08,CUST-1453,Priya Menon,Home Office,North,Rajasthan,Udaipur,Technology,Copiers,Smart Copiers 408,Same Day,4,3537.48,0.0,14149.92,9466.51,4683.41,Paid,Completed,14149.92,False
